,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,Attrition_Encoded
1287,42,No,1,1128,Research & Development,13,3,Medical,2,Male,4,Healthcare Representative,1,Married,5538,5696,0,18,3,3,2,10,2,2,0,0,0,0
1288,35,No,0,1180,Research & Development,2,2,Medical,2,Male,3,Manufacturing Director,4,Divorced,5762,24442,0,14,3,3,1,15,6,3,7,7,1,0
1289,38,No,0,1336,Human Resources,2,3,Human Resources,1,Male,3,Human Resources,2,Divorced,2592,7129,0,13,3,4,3,13,3,3,11,10,3,0
1290,34,Yes,2,234,Research & Development,9,4,Life Sciences,4,Male,3,Laboratory Technician,1,Married,5346,6208,0,17,3,3,1,11,3,2,7,1,0,1
1291,37,Yes,1,370,Research & Development,10,4,Medical,4,Male,3,Manufacturing Director,1,Single,4213,4992,0,15,3,2,0,10,4,1,10,3,0,1
1292,39,No,2,766,Sales,20,3,Life Sciences,3,Male,3,Sales Executive,4,Divorced,4127,19188,0,18,3,4,1,7,6,3,2,1,2,0
1293,43,No,0,343,Research & Development,9,3,Life Sciences,1,Male,3,Research Scientist,3,Single,2438,24978,0,13,3,3,0,7,2,2,3,2,1,0
1294,41,No,1,447,Research & Development,5,3,Life Sciences,2,Male,4,Healthcare Representative,2,Single,6870,15530,0,12,3,1,0,11,3,1,3,2,1,0
1295,41,No,1,796,Sales,4,1,Marketing,3,Female,3,Sales Executive,3,Divorced,10447,26458,1,13,3,4,1,23,3,4,22,14,13,0
1296,30,No,1,1092,Research & Development,10,3,Medical,1,Female,3,Manufacturing Director,3,Single,9667,2739,0,14,3,2,0,9,3,3,7,7,0,0
1297,26,Yes,1,920,Human Resources,20,2,Medical,4,Female,3,Human Resources,2,Married,2148,6889,1,11,3,3,0,6,3,3,5,1,1,1
1298,46,Yes,1,261,Research & Development,21,2,Medical,4,Female,3,Healthcare Representative,2,Married,8926,10842,0,22,4,4,1,13,2,4,9,7,3,1
1299,40,No,1,1194,Research & Development,1,3,Life Sciences,3,Female,3,Healthcare Representative,4,Divorced,6513,9060,0,17,3,4,1,12,3,3,5,3,0,0
1300,34,No,1,810,Sales,8,2,Technical Degree,2,Male,4,Sales Executive,3,Married,6799,22128,0,21,4,3,2,10,5,3,10,8,4,0
1301,58,No,0,350,Sales,2,3,Medical,2,Male,3,Manager,2,Divorced,16291,22577,0,22,4,4,1,37,0,2,16,9,14,0
1302,35,No,1,185,Research & Development,23,4,Medical,2,Male,1,Laboratory Technician,3,Married,2705,9696,0,16,3,2,1,6,2,4,5,4,0,0
1303,47,No,1,1001,Research & Development,4,3,Life Sciences,3,Female,2,Manufacturing Director,2,Divorced,10333,19271,1,12,3,3,1,28,4,3,22,11,14,0
1304,40,No,1,750,Research & Development,12,3,Life Sciences,2,Female,3,Healthcare Representative,1,Divorced,4448,10748,0,12,3,2,1,15,3,3,7,4,7,0
1305,54,No,1,431,Research & Development,7,4,Medical,4,Female,3,Research Scientist,4,Married,6854,15696,0,15,3,2,1,14,2,2,7,1,1,0
1306,31,No,2,1125,Sales,7,4,Marketing,1,Female,3,Sales Executive,1,Married,9637,8277,0,14,3,4,2,9,3,3,3,2,2,0
1307,28,No,1,1217,Research & Development,1,3,Medical,3,Female,3,Research Scientist,1,Married,3591,12719,0,25,4,3,1,3,3,3,3,2,1,0
1308,38,No,1,723,Sales,2,4,Marketing,2,Female,1,Sales Representative,4,Married,5405,4244,1,20,4,1,2,20,4,2,4,2,0,0
1309,26,No,1,572,Sales,10,3,Medical,3,Male,3,Sales Executive,4,Single,4684,9125,0,13,3,1,0,5,4,3,5,3,1,0
1310,58,No,2,1216,Research & Development,15,4,Life Sciences,1,Male,3,Research Director,3,Married,15787,21624,1,14,3,2,0,23,3,3,2,2,2,0
1311,18,No,0,1431,Research & Development,14,3,Medical,2,Female,3,Research Scientist,3,Single,1514,8018,0,16,3,3,0,0,4,1,0,0,0,0
1312,31,Yes,1,359,Human Resources,18,5,Human Resources,4,Male,4,Human Resources,1,Married,2956,21495,0,17,3,3,0,2,4,3,1,0,0,1
1313,29,Yes,1,350,Human Resources,13,3,Human Resources,1,Male,2,Human Resources,1,Divorced,2335,3157,1,15,3,4,3,4,3,3,2,2,2,1
1314,45,No,0,589,Sales,2,4,Life Sciences,3,Female,3,Sales Executive,3,Married,5154,19665,0,22,4,2,2,10,3,4,8,7,5,0
1315,36,No,1,430,Research & Development,2,4,Other,4,Female,3,Research Scientist,2,Married,6962,19573,1,22,4,4,1,15,2,3,1,0,0,0
1316,43,No,2,1422,Sales,2,4,Life Sciences,1,Male,3,Sales Executive,4,Married,5675,19246,0,20,4,3,1,7,5,3,7,7,7,0
1317,27,No,2,1297,Research & Development,5,2,Life Sciences,4,Female,3,Laboratory Technician,4,Single,2379,19826,1,14,3,3,0,6,3,2,5,4,0,0
1318,29,No,2,574,Research & Development,20,1,Medical,4,Male,3,Laboratory Technician,4,Married,3812,7003,0,13,3,2,0,11,3,4,11,8,3,0
1319,32,No,2,1318,Sales,10,4,Marketing,4,Male,3,Sales Executive,4,Single,4648,26075,0,13,3,3,0,4,2,4,0,0,0,0
1320,42,No,0,355,Research & Development,10,4,Technical Degree,3,Male,3,Research Scientist,3,Married,2936,6161,0,22,4,2,2,10,1,2,6,3,3,0
1321,47,No,1,207,Research & Development,9,4,Life Sciences,2,Female,3,Laboratory Technician,3,Single,2105,5411,0,12,3,3,0,7,2,3,2,2,2,0
1322,46,No,1,706,Research & Development,2,2,Life Sciences,4,Male,3,Manufacturing Director,4,Divorced,8578,19989,0,14,3,3,1,12,4,2,9,8,4,0
1323,28,No,0,280,Human Resources,1,2,Life Sciences,3,Male,3,Human Resources,4,Divorced,2706,10494,0,15,3,2,1,3,2,3,3,2,2,0
1324,29,No,1,726,Research & Development,29,1,Life Sciences,4,Male,1,Healthcare Representative,3,Divorced,6384,21143,0,17,3,4,2,11,3,3,7,0,1,0
1325,42,No,1,1142,Research & Development,8,3,Life Sciences,4,Male,3,Laboratory Technician,3,Single,3968,13624,0,13,3,4,0,8,3,3,0,0,0,0
1326,32,Yes,1,414,Sales,2,4,Marketing,3,Male,2,Sales Executive,2,Single,9907,26186,1,12,3,3,0,7,3,2,2,2,2,1
1327,46,No,1,1319,Sales,3,3,Technical Degree,1,Female,4,Sales Executive,1,Divorced,13225,7739,0,12,3,4,1,25,5,3,19,17,2,0
1328,27,No,1,728,Sales,23,1,Medical,2,Female,2,Sales Representative,3,Married,3540,7018,0,21,4,4,1,9,5,3,9,8,5,0
1329,29,No,1,352,Human Resources,6,1,Medical,4,Male,2,Human Resources,2,Married,2804,15434,0,11,3,4,0,1,3,3,1,0,0,0
1330,43,No,1,823,Research & Development,6,3,Medical,1,Female,2,Manager,3,Married,19392,22539,0,13,3,4,0,21,2,3,16,12,6,0
1331,48,No,1,1224,Research & Development,10,3,Life Sciences,4,Male,2,Research Director,2,Married,19665,13583,0,12,3,4,0,29,3,3,22,10,12,0
1332,29,Yes,2,459,Research & Development,24,2,Life Sciences,4,Male,2,Research Scientist,4,Single,2439,14753,1,24,4,2,0,1,3,2,1,0,1,1
1333,46,Yes,1,1254,Sales,10,3,Life Sciences,3,Female,3,Sales Executive,2,Married,7314,14011,0,21,4,3,3,14,2,3,8,7,0,1
1334,27,No,2,1131,Research & Development,15,3,Life Sciences,4,Female,2,Research Scientist,1,Married,4774,23844,0,19,3,4,1,8,2,2,7,6,7,0
1335,39,No,1,835,Research & Development,19,4,Other,4,Male,3,Research Scientist,4,Divorced,3902,5141,0,14,3,2,3,7,2,3,2,2,2,0
1336,55,No,1,836,Research & Development,2,4,Technical Degree,2,Male,2,Research Scientist,4,Married,2662,7975,0,20,4,2,1,19,2,4,5,2,0,0
1337,28,No,1,1172,Sales,3,3,Medical,2,Female,3,Sales Representative,2,Married,2856,3692,0,19,3,4,1,1,3,3,1,0,0,0
1338,30,Yes,1,945,Sales,9,3,Medical,2,Male,3,Sales Representative,4,Single,1081,16019,0,13,3,3,0,1,3,2,1,0,0,1
1339,22,Yes,1,391,Research & Development,7,1,Life Sciences,4,Male,3,Research Scientist,2,Single,2472,26092,1,23,4,1,0,1,2,3,1,0,0,1
1340,36,No,1,1266,Sales,10,4,Technical Degree,2,Female,2,Sales Executive,3,Married,5673,6060,1,13,3,1,1,10,4,3,10,9,1,0
1341,31,No,1,311,Research & Development,20,3,Life Sciences,2,Male,3,Laboratory Technician,3,Divorced,4197,18624,0,11,3,1,1,10,2,3,10,8,0,0
1342,34,No,1,1480,Sales,4,3,Life Sciences,3,Male,3,Sales Executive,4,Married,9713,24444,1,13,3,4,3,9,3,3,5,3,1,0
1343,29,No,1,592,Research & Development,7,3,Life Sciences,4,Male,3,Laboratory Technician,1,Single,2062,19384,0,14,3,2,0,11,2,3,3,2,1,0
1344,37,No,1,783,Research & Development,7,4,Medical,4,Male,3,Research Scientist,1,Married,4284,13588,1,22,4,3,1,16,2,3,5,3,0,0
1345,35,No,1,219,Research & Development,16,2,Other,4,Female,2,Manufacturing Director,2,Married,4788,25388,1,11,3,4,0,4,2,3,3,2,0,0
1346,45,No,1,556,Research & Development,25,2,Life Sciences,2,Female,2,Manufacturing Director,4,Married,5906,23888,0,13,3,4,2,10,2,2,9,8,3,0
1347,36,No,2,1213,Human Resources,2,1,Human Resources,2,Male,2,Human Resources,4,Single,3886,4223,0,21,4,4,0,10,2,2,10,1,0,0
1348,40,No,1,1137,Research & Development,1,4,Life Sciences,1,Male,3,Manager,1,Divorced,16823,18991,0,11,3,1,1,22,3,3,19,7,11,0
1349,26,No,1,482,Research & Development,1,2,Life Sciences,2,Female,2,Research Scientist,3,Married,2933,14908,1,13,3,3,1,1,3,2,1,0,1,0
1350,27,No,1,511,Sales,2,2,Medical,1,Female,4,Sales Executive,3,Single,6500,26997,0,14,3,2,0,9,5,2,8,7,0,0
1351,48,No,2,117,Research & Development,22,3,Medical,4,Female,3,Manager,4,Divorced,17174,2437,0,11,3,2,1,24,3,3,22,17,4,0
1352,44,No,1,170,Research & Development,1,4,Life Sciences,2,Male,4,Healthcare Representative,1,Married,5033,9364,0,15,3,4,1,10,5,3,2,0,2,0
1353,34,Yes,0,967,Research & Development,16,4,Technical Degree,4,Male,1,Research Scientist,1,Married,2307,14460,1,23,4,2,1,5,2,3,5,2,3,1
1354,56,Yes,1,1162,Research & Development,24,2,Life Sciences,1,Male,3,Laboratory Technician,4,Single,2587,10261,0,16,3,4,0,5,3,3,4,2,1,1
1355,36,No,1,335,Sales,17,2,Marketing,3,Male,2,Sales Executive,2,Married,5507,16822,0,16,3,3,2,12,1,1,4,2,1,0
1356,41,No,1,337,Sales,8,3,Marketing,3,Female,3,Sales Executive,2,Married,4393,26841,0,21,4,3,1,14,3,3,5,4,1,0
1357,42,No,1,1396,Research & Development,6,3,Medical,3,Male,3,Research Director,1,Married,13348,14842,0,13,3,2,1,18,3,4,13,7,5,0
1358,31,No,1,1079,Sales,10,2,Medical,3,Female,3,Sales Executive,4,Divorced,6583,20115,1,11,3,4,1,8,2,3,5,2,1,0
1359,34,No,1,735,Sales,3,1,Medical,4,Female,2,Sales Executive,4,Married,8103,16495,1,12,3,3,0,9,3,2,4,2,0,0
1360,31,No,1,471,Research & Development,4,3,Medical,1,Female,4,Laboratory Technician,3,Divorced,3978,16031,0,12,3,2,1,4,0,2,2,2,2,0
1361,26,No,2,1096,Research & Development,6,3,Other,3,Male,4,Laboratory Technician,4,Married,2544,7102,0,18,3,1,1,8,3,3,7,7,7,0
1362,45,No,2,1297,Research & Development,1,4,Medical,2,Male,3,Healthcare Representative,3,Single,5399,14511,0,12,3,3,0,12,3,3,4,2,0,0
1363,33,No,1,217,Sales,10,4,Marketing,2,Male,3,Sales Executive,3,Single,5487,10410,0,14,3,2,0,10,2,2,10,4,0,0
1364,28,No,2,783,Sales,1,2,Life Sciences,3,Male,2,Sales Executive,4,Married,6834,19255,1,12,3,3,1,7,2,3,7,7,0,0
1365,29,Yes,2,746,Sales,24,3,Technical Degree,3,Male,4,Sales Representative,1,Single,1091,10642,0,17,3,4,0,1,3,3,1,0,0,1
1366,39,No,0,1251,Sales,21,4,Life Sciences,1,Female,1,Sales Executive,3,Married,5736,3987,0,19,3,3,1,10,1,3,3,2,1,0
1367,27,No,1,1354,Research & Development,2,4,Technical Degree,2,Male,3,Research Scientist,2,Married,2226,6073,0,11,3,3,1,6,3,2,5,3,1,0
1368,34,No,2,735,Research & Development,22,4,Other,3,Male,2,Research Scientist,4,Married,5747,26496,1,15,3,2,0,16,3,3,15,10,6,0
1369,28,Yes,1,1475,Sales,13,2,Marketing,4,Female,3,Sales Executive,3,Single,9854,23352,1,11,3,4,0,6,0,3,2,0,2,1
1370,47,No,0,1169,Research & Development,14,4,Technical Degree,3,Male,3,Research Scientist,2,Married,5467,2125,0,18,3,3,1,16,4,4,8,7,1,0
1371,56,No,1,1443,Sales,11,5,Marketing,4,Female,2,Sales Executive,1,Married,5380,20328,0,16,3,3,1,6,3,3,0,0,0,0
1372,39,No,1,867,Research & Development,9,2,Medical,1,Male,3,Manufacturing Director,1,Married,5151,12315,0,25,4,4,1,10,3,3,10,0,7,0
1373,38,No,2,1394,Research & Development,8,3,Medical,4,Female,2,Research Scientist,2,Divorced,2133,18115,1,16,3,3,1,20,3,3,20,11,0,0
1374,58,No,1,605,Sales,21,3,Life Sciences,4,Female,3,Manager,4,Married,17875,11761,1,13,3,3,1,29,2,2,1,0,0,0
1375,32,Yes,2,238,Research & Development,5,2,Life Sciences,1,Female,4,Research Scientist,3,Single,2432,15318,1,14,3,1,0,8,2,3,4,1,0,1
1376,38,No,1,1206,Research & Development,9,2,Life Sciences,2,Male,3,Research Scientist,4,Divorced,4771,14293,0,19,3,4,2,10,0,4,5,2,0,0
1377,49,No,2,1064,Research & Development,2,1,Life Sciences,2,Male,3,Research Director,4,Married,19161,13738,0,15,3,4,0,28,3,3,5,4,4,0
1378,42,No,1,419,Sales,12,4,Marketing,2,Male,3,Sales Executive,4,Divorced,5087,2900,1,12,3,3,2,14,4,3,0,0,0,0
1379,27,Yes,2,1337,Human Resources,22,3,Human Resources,1,Female,2,Human Resources,2,Married,2863,19555,0,12,3,1,0,1,2,3,1,0,0,1
1380,35,No,1,682,Sales,18,4,Medical,2,Male,3,Sales Executive,1,Married,5561,15975,0,16,3,4,1,6,2,1,5,3,0,0
1381,28,No,0,1103,Research & Development,16,3,Medical,3,Male,3,Research Scientist,3,Single,2144,2122,0,14,3,3,0,5,3,2,5,3,1,0
1382,31,No,0,976,Research & Development,3,2,Medical,3,Male,3,Research Scientist,1,Divorced,3065,3995,1,13,3,4,1,4,3,4,4,2,2,0
1383,36,No,0,1351,Research & Development,9,4,Life Sciences,1,Male,4,Laboratory Technician,2,Married,2810,9238,0,22,4,2,0,5,3,3,5,4,0,0
1384,34,No,1,937,Sales,1,3,Marketing,1,Male,3,Sales Executive,4,Single,9888,6770,0,21,4,1,0,14,3,2,14,8,2,0
1385,34,No,1,1239,Sales,13,4,Medical,4,Male,3,Sales Executive,3,Divorced,8628,22914,0,18,3,3,1,9,2,2,8,7,1,0
1386,26,No,1,157,Research & Development,1,3,Medical,3,Male,3,Laboratory Technician,1,Single,2867,20006,0,13,3,4,0,8,6,2,7,7,7,0
1387,29,No,1,136,Research & Development,1,3,Life Sciences,1,Male,3,Healthcare Representative,1,Married,5373,6225,0,12,3,1,1,6,5,2,5,3,0,0
1388,32,No,0,1146,Research & Development,15,4,Medical,3,Female,3,Healthcare Representative,4,Divorced,6667,16542,0,18,3,2,1,9,6,3,5,1,1,0
1389,31,No,2,1125,Research & Development,1,3,Life Sciences,4,Male,1,Research Scientist,1,Married,5003,5771,0,21,4,2,0,10,6,3,10,8,8,0
1390,28,Yes,1,1404,Research & Development,17,3,Technical Degree,3,Male,2,Laboratory Technician,4,Divorced,2367,18779,0,12,3,1,1,6,2,2,4,1,0,1
1391,38,No,1,1404,Sales,1,3,Life Sciences,1,Male,2,Sales Representative,1,Single,2858,11473,0,14,3,1,0,20,3,2,1,0,0,0
1392,35,No,1,1224,Sales,7,4,Life Sciences,3,Female,3,Sales Executive,4,Married,5204,13586,1,11,3,4,0,10,2,3,10,8,0,0
1393,27,No,1,954,Sales,9,3,Marketing,4,Male,3,Sales Executive,4,Single,4105,5099,0,14,3,1,0,7,5,3,7,7,0,0
1394,32,No,1,1373,Research & Development,5,4,Life Sciences,4,Male,2,Manufacturing Director,4,Single,9679,10138,0,24,4,2,0,8,1,3,1,0,0,0
1395,31,Yes,2,754,Sales,26,4,Marketing,1,Male,3,Sales Executive,4,Married,5617,21075,1,11,3,3,0,10,4,3,10,7,0,1
1396,53,Yes,1,1168,Sales,24,4,Life Sciences,1,Male,3,Sales Executive,1,Single,10448,5843,1,13,3,2,0,15,2,2,2,2,2,1
1397,54,No,1,155,Research & Development,9,2,Life Sciences,1,Female,3,Research Scientist,3,Married,2897,22474,0,11,3,3,2,9,6,2,4,3,2,0
1398,33,No,2,1303,Research & Development,7,2,Life Sciences,4,Male,3,Healthcare Representative,3,Divorced,5968,18079,0,20,4,3,3,9,2,3,9,7,2,0
1399,43,No,1,574,Research & Development,11,3,Life Sciences,1,Male,3,Healthcare Representative,3,Married,7510,16873,0,17,3,2,1,10,1,3,10,9,0,0
1400,38,No,2,1444,Human Resources,1,4,Other,4,Male,3,Human Resources,2,Married,2991,5224,1,11,3,2,1,7,2,3,6,2,1,0
1401,55,No,1,189,Human Resources,26,4,Human Resources,3,Male,4,Manager,2,Married,19636,25811,1,18,3,1,1,35,0,3,10,9,1,0
1402,31,No,1,1276,Research & Development,2,1,Medical,4,Female,1,Laboratory Technician,4,Divorced,1129,17536,1,11,3,3,3,1,4,3,1,0,0,0
1403,39,No,1,119,Sales,15,4,Marketing,2,Male,3,Sales Executive,1,Single,13341,25098,0,12,3,1,0,21,3,3,20,8,11,0
1404,42,No,0,335,Research & Development,23,2,Life Sciences,4,Male,2,Research Scientist,3,Single,4332,14811,0,12,3,4,0,20,2,3,20,9,3,0
1405,31,No,0,697,Research & Development,10,3,Medical,3,Female,3,Research Director,3,Married,11031,26862,0,20,4,3,1,13,2,4,11,7,4,0
1406,54,No,1,157,Research & Development,10,3,Medical,3,Female,3,Manufacturing Director,1,Single,4440,25198,1,19,3,4,0,9,3,3,5,2,1,0
1407,24,No,1,771,Research & Development,1,2,Life Sciences,2,Male,2,Healthcare Representative,3,Single,4617,14120,0,12,3,2,0,4,2,2,4,3,1,0
1408,23,No,1,571,Research & Development,12,2,Other,4,Male,3,Laboratory Technician,4,Single,2647,13672,0,13,3,3,0,5,6,4,5,2,1,0
1409,40,No,2,692,Research & Development,11,3,Technical Degree,4,Female,3,Laboratory Technician,3,Married,6323,26849,0,11,3,1,1,10,2,4,10,9,9,0
1410,40,No,1,444,Sales,2,2,Marketing,2,Female,3,Sales Executive,2,Married,5677,4258,0,14,3,3,1,15,4,3,11,8,5,0
1411,25,No,1,309,Human Resources,2,3,Human Resources,3,Female,3,Human Resources,2,Married,2187,19655,0,14,3,3,0,6,3,3,2,0,1,0
1412,30,No,1,911,Research & Development,1,2,Medical,4,Male,3,Laboratory Technician,2,Married,3748,4077,0,13,3,3,0,12,6,2,12,8,1,0
1413,25,No,1,977,Research & Development,2,1,Other,4,Male,3,Laboratory Technician,3,Divorced,3977,7298,1,19,3,3,1,7,2,2,2,2,0,0
1414,47,No,1,1180,Research & Development,25,3,Medical,1,Male,3,Healthcare Representative,3,Single,8633,13084,0,23,4,2,0,25,3,3,17,14,12,0
1415,33,No,0,1313,Research & Development,1,2,Medical,2,Male,2,Laboratory Technician,3,Divorced,2008,20439,0,12,3,3,3,1,2,2,1,1,0,0
1416,38,No,1,1321,Sales,1,4,Life Sciences,4,Male,3,Sales Executive,2,Married,4440,7636,0,15,3,1,2,16,3,3,15,13,5,0
1417,31,No,1,1154,Sales,2,2,Life Sciences,1,Male,3,Sales Representative,3,Married,3067,6393,0,19,3,3,1,3,1,3,2,2,1,0
1418,38,No,2,508,Research & Development,6,4,Life Sciences,1,Male,2,Manufacturing Director,3,Married,5321,14284,0,11,3,4,1,10,1,3,8,3,7,0
1419,42,No,1,557,Research & Development,18,4,Life Sciences,4,Male,3,Research Scientist,1,Divorced,5410,11189,1,17,3,3,1,9,3,2,4,3,1,0
1420,41,No,1,642,Research & Development,1,3,Life Sciences,4,Male,3,Research Scientist,4,Married,2782,21412,0,22,4,1,1,12,3,3,5,3,1,0
1421,47,No,0,1162,Research & Development,1,1,Medical,3,Female,3,Research Director,2,Married,11957,17231,0,18,3,1,2,14,3,1,13,8,5,0
1422,35,No,1,1490,Research & Development,11,4,Medical,4,Male,3,Laboratory Technician,3,Married,2660,20232,1,11,3,3,1,5,3,3,2,2,2,0
1423,22,No,1,581,Research & Development,1,2,Life Sciences,4,Male,3,Research Scientist,3,Single,3375,17624,0,12,3,4,0,4,2,4,3,2,1,0
1424,35,No,1,1395,Research & Development,9,4,Medical,2,Male,3,Research Scientist,3,Single,5098,18698,0,19,3,2,0,10,5,3,10,7,0,0
1425,33,No,1,501,Research & Development,15,2,Medical,2,Female,3,Healthcare Representative,4,Married,4878,21653,1,13,3,1,1,10,6,3,9,7,8,0
1426,32,No,1,267,Research & Development,29,4,Life Sciences,3,Female,2,Laboratory Technician,2,Single,2837,15919,0,13,3,3,0,6,3,3,6,2,4,0
1427,40,No,1,543,Research & Development,1,4,Life Sciences,1,Male,3,Laboratory Technician,4,Married,2406,4060,0,19,3,3,2,8,3,2,1,0,0,0
1428,32,No,1,234,Sales,1,4,Medical,2,Male,2,Sales Representative,2,Married,2269,18024,0,14,3,2,1,3,2,3,2,2,2,0
1429,39,No,1,116,Research & Development,24,1,Life Sciences,1,Male,3,Research Scientist,4,Single,4108,5340,0,13,3,1,0,18,2,3,7,7,1,0
1430,38,No,1,201,Research & Development,10,3,Medical,2,Female,1,Research Director,3,Married,13206,3376,0,12,3,1,1,20,3,3,18,16,1,0
1431,32,No,1,801,Sales,1,4,Marketing,3,Female,3,Sales Executive,4,Married,10422,24032,0,19,3,3,2,14,3,3,14,10,5,0
1432,37,No,1,161,Research & Development,10,3,Life Sciences,3,Female,4,Research Director,4,Married,13744,15471,1,25,4,1,1,16,2,3,16,11,6,0
1433,25,No,1,1382,Sales,8,2,Other,1,Female,3,Sales Executive,3,Divorced,4907,13684,1,22,4,2,1,6,3,2,5,3,0,0
1434,52,No,0,585,Sales,29,4,Life Sciences,1,Male,3,Sales Representative,4,Divorced,3482,19788,0,15,3,2,2,16,3,2,9,8,0,0
1435,44,No,1,1037,Research & Development,1,3,Medical,2,Male,3,Research Scientist,4,Single,2436,13422,1,12,3,3,0,6,2,3,4,3,1,0
1436,21,No,1,501,Sales,5,1,Medical,3,Male,3,Sales Representative,1,Single,2380,25479,1,11,3,4,0,2,6,3,2,2,1,0
1437,39,No,0,105,Research & Development,9,3,Life Sciences,4,Male,3,Manager,4,Single,19431,15302,0,13,3,3,0,21,3,2,6,0,1,0
1438,23,Yes,2,638,Sales,9,3,Marketing,4,Male,3,Sales Representative,1,Married,1790,26956,0,19,3,1,1,1,3,2,1,0,1,1
1439,36,No,1,557,Sales,3,3,Medical,1,Female,2,Sales Executive,4,Married,7644,12695,0,19,3,3,2,10,2,3,9,7,3,0
1440,36,No,2,688,Research & Development,4,2,Life Sciences,4,Female,3,Manufacturing Director,2,Divorced,5131,9192,0,13,3,2,3,18,3,3,4,2,0,0
1441,56,No,0,667,Research & Development,1,4,Life Sciences,3,Male,3,Healthcare Representative,3,Divorced,6306,26236,0,21,4,1,1,13,2,2,13,12,1,0
1442,29,Yes,1,1092,Research & Development,1,4,Medical,1,Male,3,Research Scientist,4,Married,4787,26124,1,14,3,2,3,4,3,4,2,2,2,1
1443,42,No,1,300,Research & Development,2,3,Life Sciences,1,Male,3,Manager,3,Married,18880,17312,0,11,3,1,0,24,2,2,22,6,4,0
1444,56,Yes,1,310,Research & Development,7,2,Technical Degree,4,Male,3,Laboratory Technician,3,Married,2339,3666,0,11,3,4,1,14,4,1,10,9,9,1
1445,41,No,1,582,Research & Development,28,4,Life Sciences,1,Female,2,Manufacturing Director,2,Married,13570,5640,0,23,4,3,1,21,3,3,20,7,0,0
1446,34,No,1,704,Sales,28,3,Marketing,4,Female,2,Sales Executive,3,Married,6712,8978,0,21,4,4,2,8,2,3,8,7,1,0
1447,36,No,0,301,Sales,15,4,Marketing,4,Male,1,Sales Executive,4,Divorced,5406,10436,0,24,4,1,1,15,4,2,15,12,11,0
1448,41,No,1,930,Sales,3,3,Life Sciences,3,Male,2,Sales Executive,2,Divorced,8938,12227,0,11,3,3,1,14,5,3,5,4,0,0
1449,32,No,1,529,Research & Development,2,3,Technical Degree,4,Male,3,Research Scientist,1,Single,2439,11288,0,14,3,4,0,4,4,3,4,2,1,0
1450,35,No,1,1146,Human Resources,26,4,Life Sciences,3,Female,3,Human Resources,4,Single,8837,16642,1,16,3,3,0,9,2,3,9,0,1,0
1451,38,No,1,345,Sales,10,2,Life Sciences,1,Female,3,Sales Executive,4,Married,5343,5982,0,11,3,3,1,10,1,3,10,7,1,0
1452,50,Yes,2,878,Sales,1,4,Life Sciences,2,Male,3,Sales Executive,3,Divorced,6728,14255,0,12,3,4,2,12,3,3,6,3,0,1
1453,36,No,1,1120,Sales,11,4,Marketing,2,Female,2,Sales Executive,4,Married,6652,14369,0,13,3,1,1,8,2,2,6,3,0,0
1454,45,No,1,374,Sales,20,3,Life Sciences,4,Female,3,Sales Executive,3,Single,4850,23333,0,15,3,3,0,8,3,3,5,3,0,0
1455,40,No,1,1322,Research & Development,2,4,Life Sciences,3,Male,2,Research Scientist,3,Single,2809,2725,0,14,3,4,0,8,2,3,2,2,2,0
1456,35,No,2,1199,Research & Development,18,4,Life Sciences,3,Male,3,Healthcare Representative,3,Married,5689,24594,1,14,3,4,2,10,2,4,10,2,0,0
1457,40,No,1,1194,Research & Development,2,4,Medical,3,Female,3,Research Scientist,3,Married,2001,12549,0,14,3,2,3,20,2,3,5,3,0,0
1458,35,No,1,287,Research & Development,1,4,Life Sciences,3,Female,1,Research Scientist,4,Married,2977,8952,0,12,3,4,1,4,5,3,4,3,1,0
1459,29,No,1,1378,Research & Development,13,2,Other,4,Male,2,Laboratory Technician,2,Married,4025,23679,1,13,3,1,1,10,2,3,4,3,0,0
1460,29,No,1,468,Research & Development,28,4,Medical,4,Female,2,Research Scientist,1,Single,3785,8489,0,14,3,2,0,5,3,1,5,4,0,0
1461,50,Yes,1,410,Sales,28,3,Marketing,4,Male,2,Sales Executive,1,Divorced,10854,16586,1,13,3,2,1,20,3,3,3,2,2,1
1462,39,No,1,722,Sales,24,1,Marketing,2,Female,2,Sales Executive,4,Married,12031,8828,0,11,3,1,1,21,2,2,20,9,9,0
1463,31,No,0,325,Research & Development,5,3,Medical,2,Male,3,Manufacturing Director,1,Single,9936,3787,0,19,3,2,0,10,2,3,9,4,1,0
